pack_id	card_seq	base	translate	wordcategory	sentence_with_gap	Sentence_Eng	trigger	outcome (SM/NM/AM/NONE)	Target_word	WhyEng	WhyCym	RuleCat	frame_id	qa_status (Draft / Generated / Checked / Fixed)
myn-de-p01-places	M-D-00406	Crumlin	Crumlin	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Crumlin originally	o	SM	Grumlin	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00407	Crumlin	Crumlin	PlaceName	Dw i'n byw yng [ ].	I live in Crumlin	yng	NM	Nghrumlin	"The preposition “yn” (“in”) normally causes a nasal mutation on the word that follows it. With nasal mutation, C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar y gair sy’n ei ddilyn. Gyda’r treiglad trwynol, mae C yn mynd yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."		myn-de-u01-f018	
myn-de-p01-places	M-D-00408	Crumlin	Crumlin	PlaceName	Dw i'n mynd i [ ].	I am going to Crumlin	i	SM	Grumlin	"The preposition “i” (“to”) normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. These changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F. "		myn-de-u01-f016	
myn-de-p01-places	M-D-00409	Deganwy	Deganwy	PlaceName	Dw i'n dod o [ ].	I come from Deganwy	o	SM	Deganwy	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00410	Deganwy	Deganwy	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Deganwy originally	o	SM	Deganwy	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00411	Deganwy	Deganwy	PlaceName	Dw i'n byw yn [ ].	I live in Deganwy	yn	NM	Neganwy	"The preposition “yn” (“in”) normally causes a nasal mutation on the word that follows it. With nasal mutation, C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar y gair sy’n ei ddilyn. Gyda’r treiglad trwynol, mae C yn mynd yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."		myn-de-u01-f018	
myn-de-p01-places	M-D-00412	Deganwy	Deganwy	PlaceName	Dw i'n mynd i [ ].	I am going to Deganwy	i	SM	Ddeganwy	"The preposition “i” (“to”) normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. These changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F. "		myn-de-u01-f016	Fixed
myn-de-p01-places	M-D-00413	Dolgellau	Dolgellau	PlaceName	Dw i'n dod o [ ].	I come from Dolgellau	o	SM	Dolgellau	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00414	Dolgellau	Dolgellau	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Dolgellau originally	o	SM	Dolgellau	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00415	Dolgellau	Dolgellau	PlaceName	Dw i'n byw yn [ ].	I live in Dolgellau	yn	NM	Nolgellau	"The preposition “yn” (“in”) normally causes a nasal mutation on the word that follows it. With nasal mutation, C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar y gair sy’n ei ddilyn. Gyda’r treiglad trwynol, mae C yn mynd yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."		myn-de-u01-f018	
myn-de-p01-places	M-D-00416	Dolgellau	Dolgellau	PlaceName	Dw i'n mynd i [ ].	I am going to Dolgellau	i	SM	Ddolgellau	"The preposition “i” (“to”) normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. These changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F. "		myn-de-u01-f016	Fixed
myn-de-p01-places	M-D-00417	Glynrhedynog	Ferndale	PlaceName	Dw i'n dod o [ ].	I come from Ferndale	o	SM	Glynrhedynog	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00418	Glynrhedynog	Ferndale	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Ferndale originally	o	SM	Glynrhedynog	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00419	Glynrhedynog	Ferndale	PlaceName	Dw i'n byw yng [ ].	I live in Ferndale	yng	NM	Nglynrhedynog	"The preposition “yn” (“in”) normally causes a nasal mutation on the word that follows it. With nasal mutation, C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar y gair sy’n ei ddilyn. Gyda’r treiglad trwynol, mae C yn mynd yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."		myn-de-u01-f018	
myn-de-p01-places	M-D-00420	Glynrhedynog	Ferndale	PlaceName	Dw i'n mynd i [ ].	I am going to Ferndale	i	SM	Lynrhedynog	"The preposition “i” (“to”) normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. These changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F. "		myn-de-u01-f016	
myn-de-p01-places	M-D-00421	Gelligaer	Gelligaer	PlaceName	Dw i'n dod o [ ].	I come from Gelligaer	o	SM	Gelligaer	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00422	Gelligaer	Gelligaer	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Gelligaer originally	o	SM	Gelligaer	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00423	Gelligaer	Gelligaer	PlaceName	Dw i'n byw yng [ ].	I live in Gelligaer	yng	NM	Ngelligaer	"The preposition “yn” (“in”) normally causes a nasal mutation on the word that follows it. With nasal mutation, C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar y gair sy’n ei ddilyn. Gyda’r treiglad trwynol, mae C yn mynd yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."		myn-de-u01-f018	
myn-de-p01-places	M-D-00424	Gelligaer	Gelligaer	PlaceName	Dw i'n mynd i [ ].	I am going to Gelligaer	i	SM	Elligaer	"The preposition “i” (“to”) normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. These changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F. "		myn-de-u01-f016	Fixed
myn-de-p01-places	M-D-00425	Gorseinon	Gorseinon	PlaceName	Dw i'n dod o [ ].	I come from Gorseinon	o	SM	Orseinon	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00426	Gorseinon	Gorseinon	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Gorseinon originally	o	SM	Orseinon	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00427	Gorseinon	Gorseinon	PlaceName	Dw i'n byw yng [ ].	I live in Gorseinon	yng	NM	Ngorseinon	"The preposition “yn” (“in”) normally causes a nasal mutation on the word that follows it. With nasal mutation, C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar y gair sy’n ei ddilyn. Gyda’r treiglad trwynol, mae C yn mynd yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."		myn-de-u01-f018	
myn-de-p01-places	M-D-00428	Gorseinon	Gorseinon	PlaceName	Dw i'n mynd i [ ].	I am going to Gorseinon	i	SM	Orseinon	"The preposition “i” (“to”) normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. These changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F. "		myn-de-u01-f016	Fixed
myn-de-p01-places	M-D-00429	Harlech	Harlech	PlaceName	Dw i'n dod o [ ].	I come from Harlech	o	NONE	Harlech	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00430	Harlech	Harlech	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Harlech originally	o	NONE	Harlech	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00431	Harlech	Harlech	PlaceName	Dw i'n byw yn [ ].	I live in Harlech	yn	NONE	Harlech	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."			
myn-de-p01-places	M-D-00432	Harlech	Harlech	PlaceName	Dw i'n mynd i [ ].	I am going to Harlech	i	NONE	Harlech	"The preposition ""i"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00433	Laugharne	Laugharne	PlaceName	Dw i'n dod o [ ].	I come from Laugharne	o	SM	Laugharne	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00434	Laugharne	Laugharne	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Laugharne originally	o	SM	Laugharne	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00435	Laugharne	Laugharne	PlaceName	Dw i'n byw yn [ ].	I live in Laugharne	yn	NM	Naugharne	"The preposition “yn” (“in”) normally causes a nasal mutation on the word that follows it. With nasal mutation, C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar y gair sy’n ei ddilyn. Gyda’r treiglad trwynol, mae C yn mynd yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."		myn-de-u01-f018	
myn-de-p01-places	M-D-00436	Laugharne	Laugharne	PlaceName	Dw i'n mynd i [ ].	I am going to Laugharne	i	SM	Laugharne	"The preposition “i” (“to”) normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. These changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F. "		myn-de-u01-f016	
myn-de-p01-places	M-D-00437	Llandeilo	Llandeilo	PlaceName	Dw i'n dod o [ ].	I come from Llandeilo	o	SM	Landeilo	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00438	Llandeilo	Llandeilo	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Llandeilo originally	o	SM	Landeilo	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00439	Llandeilo	Llandeilo	PlaceName	Dw i'n byw yn [ ].	I live in Llandeilo	yn	NONE	Llandeilo	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."			
myn-de-p01-places	M-D-00440	Llandeilo	Llandeilo	PlaceName	Dw i'n mynd i [ ].	I am going to Llandeilo	i	SM	Landeilo	"The preposition “i” (“to”) normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. These changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F. "		myn-de-u01-f016	
myn-de-p01-places	M-D-00441	Llandudno	Llandudno	PlaceName	Dw i'n dod o [ ].	I come from Llandudno	o	SM	Landudno	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00442	Llandudno	Llandudno	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Llandudno originally	o	SM	Landudno	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00443	Llandudno	Llandudno	PlaceName	Dw i'n byw yn [ ].	I live in Llandudno	yn	NONE	Llandudno	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."			
myn-de-p01-places	M-D-00444	Llandudno	Llandudno	PlaceName	Dw i'n mynd i [ ].	I am going to Llandudno	i	SM	Landudno	"The preposition “i” (“to”) normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. These changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F. "		myn-de-u01-f016	
myn-de-p01-places	M-D-00445	Llandysul	Llandysul	PlaceName	Dw i'n dod o [ ].	I come from Llandysul	o	SM	Landysul	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00446	Llandysul	Llandysul	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Llandysul originally	o	SM	Landysul	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
